	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985669845323800576	2018-04-16 00:02:58	Lula pelo Brasil	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	92	0		1244	57
985669824515854337	2018-04-16 00:02:53	duda s.	pisa mais no ouro minas, bradesco	0	0		271	160
985669042517180416	2018-04-15 23:59:47	Nome não pode ficar em branco	"RT @Daniphiloss: Resuma o governo Temer em uma frase:

""Tira dinheiro de pobre do Bolsa Família para perdoar dívida do Itaú, Bradesco, Sant…"	2	0		4879	2673
985668484158943232	2018-04-15 23:57:34	Claudomiro Sales	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		70	211
985668367347519493	2018-04-15 23:57:06	Rogerio Jacob	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		150	57
985668071540121601	2018-04-15 23:55:55	Francisco Rodrigues	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		334	525
985667663933341696	2018-04-15 23:54:18	RC09?	"RT @Caique_emidio03: Mais uma vitória hoje, só agradecer, Madureira 3, Bradesco 1, cravei 2 
#dalemec"	1	0		303	131
985666729207529473	2018-04-15 23:50:35	Brenno_	@Bradesco sim, sem problemas, obrigado !	0	0		11	94
985666688736747520	2018-04-15 23:50:26	sfsjunior	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		151	672
985666119825489920	2018-04-15 23:48:10	daniel	o @bradesco é um LIXO! perdi DUAS HORAS de almoço pra ir numa agência perto do trabalho reduzir a tarifa de uma con… https://t.co/L2DjVcbXq8	0	0		114	55
