	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985846299835723776	2018-04-16 11:44:08	Itaú	@vittorz Oi, Vittor. É no cartão de crédito ou da conta corrente?	0	0		618001	14490
985846193816260609	2018-04-16 11:43:43	Itaú	@diasdiego64 Diego, além de você, somente um procurador pode fazer isso.	0	0		618001	14490
985845691363872768	2018-04-16 11:41:43	Juliana Alves	Da série: Itaú não superou o fim do meu relacionamento e continua me mandando créditos, esporadicamente, mesmo depo… https://t.co/IP3ChheGDU	0	0		478	203
985845634765934592	2018-04-16 11:41:30	Marcelo A Coelho ???	"RT @MarceloACoelho1: #EnfiemAsPanelasNoCu
Temer perdoará os 17 bi,como perdoou o Itaú e entregou 105 bi às teles
cortou farmácia popular e…"	28	0		3116	1445
985845334650904576	2018-04-16 11:40:18	Karla Seabra	@itau Esta tela não está mais aparecendo.	0	0		11	39
985845019541155840	2018-04-16 11:39:03	#EuSouLula	RT @PatoCorporation: @HBjornalista Já vejo as manchetes “Taxação de grandes fortunas reduz o poder de compra d acionistas do Itaú, Bradesco…	4	0		4995	2629
985844788929933312	2018-04-16 11:38:08	Diego Rezende Dias	@itau Posso pedir alguém pra levar pra mim, ou tem q ser eu?	0	0		34	189
985844780319035392	2018-04-16 11:38:06	André Augusto	@faununes @HBjornalista Mas é peculiaridade brasileira o professor universitário pagar a mesma alíquota de Irpf que… https://t.co/meLVFYXgGR	0	1		445	963
985844196035694598	2018-04-16 11:35:47	Gilda Maria de Paiva	RT @sidneyrezende: O Itaú é um dos patrocinadores da cobertura esportiva da Copa do Mundo. E conta com a presença de Luciano Huck como garo…	112	0		89	358
985844094516760576	2018-04-16 11:35:22	Maria Lúcia Batezat	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		76	64
985844051047079941	2018-04-16 11:35:12	Itaú	@ThiagoTricolor  Informe seu telefone de contato com DDD, por DM.	0	0		618001	14490
985843743189331969	2018-04-16 11:33:59	Fernanda Alves	RT @PatoCorporation: @HBjornalista Já vejo as manchetes “Taxação de grandes fortunas reduz o poder de compra d acionistas do Itaú, Bradesco…	4	0		574	847
985843666244853760	2018-04-16 11:33:40	Itaú	@ipameladias  Oi. O que ocorreu, podemos ajudar por aqui?	0	0		618001	14490
