	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
984554795452248064	2018-04-12 22:12:10	Marcílio Santos	@rickfrancisco @Bradesco @Bancointer essa caneta é muito massa....tê esperando a minha a mais de um mês...ja desanimei rsrs	0	0		986	554
984551761477361667	2018-04-12 22:00:06	Joao Coosta	@Bancointer ai eu tenho que botar dinheiro na conta do inter para comprar mais pode comprar coisas na internet?	0	0		5	30
984550731750559744	2018-04-12 21:56:01	iNSANE Clash	@Bancointer caso eu emita um boleto de 70 reais e pagar pelo app de outro banco somente 69,99, o valor de 69,99 ent… https://t.co/OGGlwcDNv2	0	0		80	42
984549337551331330	2018-04-12 21:50:28	??????, ?.	Primeira vez usando o interpag do @Bancointer! Bom demais! ? https://t.co/s1FSecUKPE	0	9		405	341
984547800791830528	2018-04-12 21:44:22	Juupiter - O pior streamer do mundo	"@Bancointer Vocês dão desconto no ingresso pros jogos do @SaoPauloFC ?
Em um ginásio pokemon, vocês escolheriam que… https://t.co/GUYAejgp9w"	0	0		22	259
984546566827626497	2018-04-12 21:39:28	Banco Inter	@itsnones Nossa equipe faz uma análise mensal dos clientes que estão aptos a se tornarem parceiros. Aguarde, em bre… https://t.co/j4BbgIkJzi	0	0		114619	3139
984546498624008192	2018-04-12 21:39:11	Banco Inter	@itsnones Ei! Os boletos do Banco Inter são compensados em até 1 dia útil para os clientes parceiros. São aqueles q… https://t.co/dwQeoMAofE	0	0		114619	3139
984545749173243905	2018-04-12 21:36:13	natália	@Bancointer oi, pessoal! mandei uma dm para vocês ;)	0	0		3882	632
984544967119994881	2018-04-12 21:33:06	Tiago M.S.B	@Bancointer Não recebi contato algum!	0	0		16	66
984544527972274178	2018-04-12 21:31:22	Vinicius	@Bancointer Ok! Sem problemas. Não entendam como uma critica de um todo negativa. A experiência tem sido positiva n… https://t.co/Nxws0QHBvD	0	0		62	89
984543949388963840	2018-04-12 21:29:04	Rhúlio Victor	@Bancointer Consegui, deu tudo certo. Obrigadooooo	0	1		24	214
984543631402045440	2018-04-12 21:27:48	Banco Inter	@abrunaclara Poderia nos chamar por DM? Vamos solicitar contato da nossa equipe de seguros com você, André! :)	0	0		114619	3139
984543462681972736	2018-04-12 21:27:08	Banco Inter	@whoisshie Ei, Shie! A caneta é enviada aos clientes somente quando sua primeira aplicação no Banco Inter tem o val… https://t.co/J1jKZig8Aa	0	0		114619	3139
984543135203315712	2018-04-12 21:25:50	Banco Inter	@gabrieljaske Agradecemos pela sugestão, Gabriel! Vamos encaminhar para a nossa equipe analisar. :)	0	0		114619	3139
984542925412601856	2018-04-12 21:24:59	Banco Inter	@jcslima14 Poderia nos chamar por DM? Vamos verificar o ocorrido com a nossa equipe.	0	0		114619	3139
984542912313724929	2018-04-12 21:24:56	Renan Paiva	@Bancointer Isso é para usar com o Samsung Pau mesmo nas na função débito, tentei e deu meio não autorizado.	0	0		38	143
984542223516819456	2018-04-12 21:22:12	Banco Inter	@raiplack Uhuuuuul :) Seja bem-vindo ? https://t.co/BmT86IGQEK	0	1		114619	3139
984541875615956993	2018-04-12 21:20:49	Leonardo Marques	@Bancointer Ainda não recebi meu Cartão !!!	0	0		573	1082
984538945223610369	2018-04-12 21:09:11	Banco Inter	@lndosilva @mateusemiliano2 Ei, Lenaldo! A caneta é enviada aos clientes somente quando sua primeira aplicação no B… https://t.co/ZgXb5S4ZKX	0	1		114619	3139
984537537778733056	2018-04-12 21:03:35	?Tiallysson Ramuz?	@Bancointer Eles disse que o banco não está aceitando fazer transferência para o @Bancointer !! ?	0	0		154	154
984536630966083586	2018-04-12 20:59:59	João Menin	RT @opedromagico: aeeee! minha belezinha já chegou! logo mais chega o de pessoa jurídica ? vlw @Bancointer ! https://t.co/M7yi0MrBm8	1	0		17	41
984536119529410560	2018-04-12 20:57:57	Banco Inter	"@tialisoncosta Ei, tudo bem?
Neste caso, você deverá verificar com a instituição de origem do valor sobre o motivo… https://t.co/YKEXF8bDig"	0	0		114619	3139
984535701483147264	2018-04-12 20:56:17	Banco Inter	"@MarioBrazzo Mario, é possível cancelar um agendamento de pagamento pelo seu app :)
Clicando em ""Agendamentos"", dep… https://t.co/b1AmVO2V8M"	0	0		114619	3139
984535587116978178	2018-04-12 20:55:50	Jean	@Bancointer Na verdade dei sugestão para que participem.... ?	0	0		82	213
984534420655878145	2018-04-12 20:51:12	Banco Inter	@MarioBrazzo Ei, Mario! Agradecemos pela sugestões! Vamos encaminhar para a nossa equipe verificar :)	0	0		114619	3139
984533635243167745	2018-04-12 20:48:05	Banco Inter	"@inclusivelay Poderia nos chamar por DM?
Vamos te auxiliar com o processo de abertura de sua conta :)"	0	0		114619	3139
984533433207656453	2018-04-12 20:47:16	Banco Inter	@AndresonGoveia Ei, Andreson! Você até pode solicitar a 2º via do seu cartão pela Central de Atendimento, mas lembr… https://t.co/TqVcEnE6s9	0	0		114619	3139
984533271831691264	2018-04-12 20:46:38	Bart ?	@Bancointer @Bancointer, ajuda nóis aí pô.	0	0		36	307
984533024816713733	2018-04-12 20:45:39	Banco Inter	@matheusrosmano Ei, Matheus! A caneta é enviada aos clientes somente quando sua primeira aplicação no Banco Inter t… https://t.co/QSQt2CJXMO	0	0		114619	3139
984532919464218625	2018-04-12 20:45:14	Fernando Frota	@Rocha_july @Bancointer Topppppp, o meu tmb!	0	0		18	175
984532438444539904	2018-04-12 20:43:19	Banco Inter	@vinisodre Pedimos sinceras desculpas pelo transtorno. Vamos verificar seu caso com a nossa equipe e lhe daremos um retorno por lá :)	0	0		114619	3139
984532090212544513	2018-04-12 20:41:56	Alan A. de Souza	@_coique @Fhillype_costa @Bancointer @Bancointer paga comissão pra nóis hahahahah ?	0	2		303	762
984531780236644353	2018-04-12 20:40:42	Banco Inter	@segantineme Você até pode solicitar a 2º via do seu cartão pela Central, mas lembramos que ele será bloqueado até… https://t.co/NM5u3McGLM	0	0		114619	3139
984531764671631366	2018-04-12 20:40:39	Banco Inter	@segantineme Ei! A princípio o cartão laranja será enviado para os novos correntistas e quem já é cliente será cont… https://t.co/rO3P7Wdow8	0	0		114619	3139
984529710326611968	2018-04-12 20:32:29	samuel marinho	É @Bancointer  e @jvitormenin desde 03/03 estou esperando meu cartão, quer que eu busque aí? https://t.co/tJM0Vo0kFi	0	0		22	100
984529108288835585	2018-04-12 20:30:05	Banco Inter	"@armandoneto85 Uhuuuul \O/
Aproveite bastante o seu cartão de crédito, Armando! 
Precisando de algo, #contacomagente"	0	1		114619	3139
984528823986327552	2018-04-12 20:28:57	Banco Inter	"@eliassuzumura Ei, Elias! Lamentamos o ocorrido.
Para solicitar a segunda via, orientamos que entre em contato com… https://t.co/xWaKne5lb5"	0	0		114619	3139
984528574681055232	2018-04-12 20:27:58	Banco Inter	@uelington Ei! Por qual motivo deseja solicitar a segunda via? O que aconteceu com a primeira?	0	0		114619	3139
984528565357170689	2018-04-12 20:27:56	Maico Andrade	Fui pagar a conta da oficina, nao tinha limite para passar no cartão do @Bancointer , tive q passar no cartao do banco concorrente! =(	0	0		378	703
984528498588078080	2018-04-12 20:27:40	O Reclamão	RT @antonioverger: Sabe aquele jeito perfeito para cuidar do seu dinheiro? @nubank @Bancointer @picpay @PayPal_BR @coinbase @tabtraderbtc h…	1	0		11	111
984528122409377792	2018-04-12 20:26:10	Banco Inter	@bat_edu @sombra97fm Agradecemos a indicação, Eduardo! Sombra, dê uma olhada em nossas vantagens:… https://t.co/bcd5aVNlY5	0	1		114619	3139
984527805336743937	2018-04-12 20:24:55	coique	@Fhillype_costa @alansouzaaa @Bancointer ok acho que é isto, vou abrir conta no inter	0	1		584	903
984527237654466560	2018-04-12 20:22:39	Ingridy Peixoto	É a revolta dos cartões. O meu deu erro de leitura do nada. O cartão adicional tem a senha misteriosa. O outro cart… https://t.co/OMk1Eucso3	0	0		171	330
984526247848968192	2018-04-12 20:18:43	Bart ?	Ei @Bancointer já é a quarta vez que pedem correção dos documentos enviados pra abertura da conta, me ajuda aê…	0	0		36	307
984525821988757504	2018-04-12 20:17:02	Magal)-(ães	Infernizei tanto minha mãe pra abrir conta no @Bancointer que ela abriu, gostou tanto que ela solicitou convite pra… https://t.co/mUmdfLUvkC	0	2		650	74
984525818293620737	2018-04-12 20:17:01	Banco Inter	@RenanPaivaTI Renan, não possuímos essa função no cartão de débito, apenas quando é vinculado com o Samsung Pay.	0	0		114619	3139
984525757002256384	2018-04-12 20:16:46	Diego Rezende Dias	@Bancointer Aí tenho que mudar a terminação do código?	0	0		31	176
984525731622477825	2018-04-12 20:16:40	louan	@Bancointer @_CarolLuiza Solicitei uma segunda via porque a primeira havia sido extraviada, mas ela acabou chegando depois :)	0	0		159	100
984525609543008257	2018-04-12 20:16:11	Flavio Sugata	@Bancointer Pelo aplicativo ou próprio site do banco inter ?	0	0		37	49
984525314301812736	2018-04-12 20:15:01	Eder Mendonça	@Bancointer Recebi o meu!!!!! Ficou ótimo! Parabéns, @Bancointer !!! Ficaria melhor se eu recebe-se o do @SPFCBancoInter !	0	1		87	590
984524973481119750	2018-04-12 20:13:39	Washington	RT @rubensmenin: O @bancointer é o único banco a oferecer uma conta digital totalmente gratuita e o primeiro banco 100% digital do Brasil!…	11	0		5	27
984524326547460096	2018-04-12 20:11:05	Banco Inter	@luanbes @_CarolLuiza Você recebeu dois cartões da nossa equipe de uma só vez? Ou você fez a solicitação de um outro?	0	0		114619	3139
984523703080939520	2018-04-12 20:08:37	Banco Inter	@diasdiego64 Lamentamos o ocorrido. Lembramos que o código da fatura é estático, ou seja, ele é sempre o mesmo; des… https://t.co/U9SKwRaz5t	0	0		114619	3139
984523050669494275	2018-04-12 20:06:01	alysson nascimento	@Bancointer Já mandei na DM como pediram	0	0	Place(_api=<tweepy.api.API object at 0x000001AB328D1438>, id='23d81de6fe7594cb', url='https://api.twitter.com/1.1/geo/id/23d81de6fe7594cb.json', place_type='city', name='Goiânia', full_name='Goiânia, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001AB328D1438>, type='Polygon', coordinates=[[[-49.4448532, -16.8318709], [-49.077745, -16.8318709], [-49.077745, -16.453694], [-49.4448532, -16.453694]]]), attributes={})	737	333
984522944478175232	2018-04-12 20:05:36	Banco Inter	@johnathan_mag Em caso de perda, só é possível solicitar uma segunda via através da Central! Orientamos que entre e… https://t.co/EBzEsj7LkB	0	0		114619	3139
984522271158079488	2018-04-12 20:02:55	Pedro Amaral	@JamesFreitas @Bancointer no creeeeeeeio! cade app bonitao igual da PF na PJ? po po po	0	0		2285	13
984521654121443329	2018-04-12 20:00:28	James Freitas	@opedromagico @Bancointer Só falta um app para PJ	0	0		679	1594
984521085277364225	2018-04-12 19:58:12	Leandro Monteiro	@Bancointer Entendi. Achei que poderia usar o app para acessar as duas. Mas ficarei aguardando o app para PJ. Obrigado.	0	0		138	138
984520537140531200	2018-04-12 19:56:02	Banco Inter	@R_Dias360 Ei, Rodolfo! Para alterar o número da sua conta para primeiro acesso, orientamos que entre em contato co… https://t.co/k9QM599vjq	0	0		114619	3139
