	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985181342873931777	2018-04-14 15:41:50	duda lipa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1393	0		1281	579
985181228654612481	2018-04-14 15:41:23	bruna 5SOS3	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		8335	8014
985181054574252034	2018-04-14 15:40:41	breno	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		5907	5705
985181044193284096	2018-04-14 15:40:39	m	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		65	58
985181025696403456	2018-04-14 15:40:34	CECI	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1934	2132
985181016896794624	2018-04-14 15:40:32	????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		967	253
985180976455278594	2018-04-14 15:40:23	min (????) ? Wonder	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1269	551
985180946990354432	2018-04-14 15:40:16	thazinha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		4263	3355
985180869638975489	2018-04-14 15:39:57	??ss? ~	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1858	806
985180857014071307	2018-04-14 15:39:54	Felipe	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		265	84
