	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985222303394025473	2018-04-14 18:24:36	Marcos	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1529	1415
985222296959844352	2018-04-14 18:24:34	marina	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		586	492
985222285320687616	2018-04-14 18:24:32	Simone Rafael	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		144	589
985222280992174082	2018-04-14 18:24:30	leticia	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		77	118
985222089060823040	2018-04-14 18:23:45	MárciaRS	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		4252	2469
985222060719988736	2018-04-14 18:23:38	Ana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		129	475
985222028163796993	2018-04-14 18:23:30	bia ? WONDER ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		3786	2499
985222021159243776	2018-04-14 18:23:29	?Anlye~ ???	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1185	1878
985222019712208897	2018-04-14 18:23:28	carlos costa	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		29	198
985221987164479488	2018-04-14 18:23:20	Danica	RT @diegoescosteguy: Exclusivo: o repórter @aguirretalento abre a muita comentada mas pouca compreendida caixa-preta do BNDES. Trocas de me…	125	0		642	4075
985221986912735232	2018-04-14 18:23:20	Lauremo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1349	961
985221983431548929	2018-04-14 18:23:20	Darley Sousa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		22	160
