	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986601807484018689	BancoInter	2018-04-18 13:46:15	Banco Inter	@BatuqueGS Olá Sena! Você já liberou seu cartão em seu app?	0	0		115260	3193
986601266133512192	BancoInter	2018-04-18 13:44:06	Rafael Machado	@Bancointer gentee quais são os modelos de cartões disponíveis ?	0	0		31	19
986599933083115520	BancoInter	2018-04-18 13:38:48	Banco Inter	@Danilerys Olá Dan! Te respondemos via DM!	0	0		115260	3193
986597214075187200	BancoInter	2018-04-18 13:28:00	Góes	o q eu já consegui de clientes pro @nubank e @Bancointer ehasiehsauheaue	0	0		237	501
986597112669462529	BancoInter	2018-04-18 13:27:36	Góes	cara, eu pareço um pastor defendendo a bíblia quando me perguntam de @nubank e @Bancointer . acho q vcs deveriam me contratar como vendedor	0	0		237	501
986592219896393728	BancoInter	2018-04-18 13:08:09	Marcio Neves	Entrei num loop sem fim com o @Bancointer: por engano tirei foto do comprovante de endereço errado. Agora no APP ficam me solicitando a correção do endereço, MAS NÃO POSSO PROVIDENCIAR O ENDEREÇO ERRADO COMO SENDO MEU ENDEREÇO. Queri era poder enviar OUTRA foto, mas não há opção!	0	0		405	428
986590004515426305	BancoInter	2018-04-18 12:59:21	David Lacerda	"@Bancointer Ah não, só queria fazer uma sugestão que, por padrão, os boletos fossem pagos no mesmo dia, e não agendados pro dia do vencimento.  Eu fico agendando boletos toda hora por engano -.-"""	0	0		9	10
986589822612623362	BancoInter	2018-04-18 12:58:38	Banco Inter	@artmedeiros Olá Arthur! Obrigado pelo feedback. Vamos enviá-lo para nossa equipe responsável, ok?	0	0		115260	3193
986588763181735937	BancoInter	2018-04-18 12:54:25	Banco Inter	@meunomeepedro @jvitormenin Olá Pedro! Estamos aguardando sua resposta na DM, ok?	0	0		115260	3193
986588485279797249	BancoInter	2018-04-18 12:53:19	Banco Inter	@williangc @SPFCBancoInter Olá Willian, boa tarde! O prazo é de dois dias úteis para retorno de nossa equipe, ok? Caso esse prazo tenha excedido, nos chame na DM! Vamos te ajudar =)	0	0		115260	3193
986587946412277762	BancoInter	2018-04-18 12:51:10	Agrhimasss show	@danielperrone @Bancointer Alô bateria @Bancointer estamos aqui em kk só pra dá uma lembrada bem bacana meu aniversário é só mês que vem mais já estamos recebendo ? abraço	0	0		49	360
986583122891460610	BancoInter	2018-04-18 12:32:00	( JUNIOR ARCANJO )	Com ajuda de âncoras, @Bancointer já tem demanda para oferta inicial de ações (#IPO). https://t.co/E87YTejqn4	0	0		12161	188
986581279402577920	BancoInter	2018-04-18 12:24:41	iugu	"@ramondomiingos @Bancointer Olá! Obrigada pela sugestão. A ""aceitação"" do Banco Inter já está em nosso radar e  esperamos atender sua solicitação em breve. Abraços ;)"	0	1		410	78
986579648183263232	BancoInter	2018-04-18 12:18:12	Banco Inter	@adelinedaniele Olá Adeline! Nossa equipe está trabalhando para verificar essa situação o mais rápido possível. Nos chame na DM para lhe ajudarmos!	0	0		115260	3193
