	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
19488	985227774150443014	bradesco	2018-04-14 18:46:20	Andreyev D. de Melo	"RT @lsdr: ""Transferência por TED só permitida nos dias úteis""  Porque os computadores do @itau, @santander_br, @Bradesco e afins descansam…"	1.0	0.0		315.0	334.0	bradesco	lsdr: itau, santander_br, bradesco	4
19535	985200762115493893	bradesco	2018-04-14 16:59:00	capitu ?	@danieldornellas Tenho Nubank e Bradesco nenhum deles me cobra anuidade você tá vendo @itau	0.0	0.0		3139.0	696.0	bradesco	danieldornellas itau	2
19579	985171993581555713	bradesco	2018-04-14 15:04:41	7x SEM FAX ?	@gregolhp @Bradesco @itau pode ajudar sim	0.0	1.0		332.0	173.0	bradesco	gregolhp bradesco itau	3
19605	985159392743116801	bradesco	2018-04-14 14:14:37	Vinícius, Marcos	@itau Percebi isso dois dias depois. Tive que pagar a fatura com juros, mas paguei no Bradesco.	0.0	0.0		48283.0	159.0	bradesco	itau	1
19615	985153132496900096	bradesco	2018-04-14 13:49:44	Carrasco do SPFC	@gregolhp @Bradesco @itau Estranho, se você saca R$ 50 e eles cobram R$ 9 de tarifa, representa quase 20%. Muita coisa.	0.0	0.0		9190.0	8413.0	bradesco	gregolhp bradesco itau	3
19618	985152254117339136	bradesco	2018-04-14 13:46:15	GREGORIO C.  ORDOÑEZ	@C5PFC @Bradesco @itau O @Bradesco débito 9 reais é não é a primeira vez	0.0	1.0		4469.0	4050.0	bradesco	c5pfc bradesco itau bradesco	4
19621	985151685554208768	bradesco	2018-04-14 13:43:59	Carrasco do SPFC	@gregolhp @Bradesco Sempre saco neles e o @itau nunca debitou um centavo na minha conta.	0.0	1.0		9190.0	8413.0	bradesco	gregolhp bradesco itau	3
19622	985151496500150272	bradesco	2018-04-14 13:43:14	Luiz Rocha	"""Transferência por TED só permitida nos dias úteis""  Porque os computadores do @itau, @santander_br, @Bradesco e afins descansam no fim de semana, não é mesmo? O relapso e a preguiça do sistema financeiro é deprimente."	1.0	3.0		441.0	264.0	bradesco	itau, santander_br, bradesco	3
19707	985084679001985024	bradesco	2018-04-14 09:17:44	Carlinhos Aniceto	RT @MOBILIDADECOTIA: Se a Poupança rendesse igual Aos Juros Cobrados pelos Bancos @Bradesco @itau @Caixa @santander_br @BancodoBrasil @Banc…	3.0	0.0		1939.0	3705.0	bradesco	mobilidadecotia: bradesco itau caixa santander_br bancodobrasil banc…	7
20018	984872397504380934	bradesco	2018-04-13 19:14:12	bhaskara	@exame Uhhh!!!!  por favor ensine o @Bradesco @itau a eles acabarem com as filas tbm, pq é um parto tu ligar no callcenter desses bancos ;)	0.0	0.0		877.0	966.0	bradesco	exame bradesco itau	3
20053	984856882870476801	bradesco	2018-04-13 18:12:33	beta	Alô @itau enquanto vcs querem me cobrar mais de 500 reais/ano em mensalidades, o @Bradesco me deu isenção de tudo. Foi eterno enquanto durou, mas é hora de seguir em frente ? Tchau procês.	0.0	0.0		409.0	89.0	bradesco	itau bradesco	2
20355	984731050889924608	bradesco	2018-04-13 09:52:32	Carlinhos Aniceto	Se a Poupança rendesse igual Aos Juros Cobrados pelos Bancos @Bradesco @itau @Caixa @santander_br @BancodoBrasil @BancoCentralBR no cheque especial ou divida em Conta corrente Seria Um excelente investimento para os #ConsumidoresAtentos Juros Não Abaixou .... #MaquiagemCentral https://t.co/9trGiOI2IW	3.0	4.0		1939.0	3705.0	bradesco	bradesco itau caixa santander_br bancodobrasil bancocentralbr	6
20538	984593668765114373	bradesco	2018-04-13 00:46:38	Vinicius Negrão	@Caixa eai???? Vão demorar muito pra fechar e estampar a marca do banco na camisa mais pesada do futebol da @CBF_Futebol ???? Olha ai alguns concorrentes que podem agregar sua marca ao @SantosFC @Bradesco @santander_br @itau @BancodoBrasil @bmgbanco @Banrisul @banconeon @bbva https://t.co/ptj9IHV5Ch	0.0	0.0		135.0	378.0	bradesco	caixa cbf_futebol santosfc bradesco santander_br itau bancodobrasil bmgbanco banrisul banconeon bbva	11
20575	984574129914499073	bradesco	2018-04-12 23:28:59	tiago cardoso	@juIiceccon @DetranRSoficial @itau @Caixa Eu acho que é muito mimimi porque tu pode pagar com cartão de outro banco no Bradesco não precisa sacar o dinheiro	0.0	0.0		39.0	286.0	bradesco	juiiceccon detranrsoficial itau caixa	4
20869	984508610150625282	bradesco	2018-04-12 19:08:38	Slek Deitz	Qual o melhor banco em suporte virtual? @Bradesco @BancodoBrasil  @itau	0.0	0.0		17.0	74.0	bradesco	bradesco bancodobrasil itau	3
20943	984492035502739456	bradesco	2018-04-12 18:02:46	Capitão	@e_v_0 @Gardiolo4 @DireitaUrgente @emirsader SERIA PORQUE O BRADESCO E O ITAÚ FORAM BENEFICIADOS PELO PT DURANTE 14 ANOS E OS BANCOS INTERNACIONAIS NÄO RECEBIAM OS MESMOS BENEFÍCIOS E ESTAVAM FELIZES COM A LAVA JATO ENQUADRANDO PT E OS BANCOS, PALLÓCI DELATOU 2 BANCOS ONTEM PROCURE NO GOOGLE AI!	0.0	2.0		3602.0	3454.0	bradesco	e_v_0 gardiolo4 direitaurgente emirsader	4
21027	984469853514977281	bradesco	2018-04-12 16:34:38	Santhyago Gallao	@itau E no @SamsungBrasil #Pay nada, né? Enrolaram, enrolaram pra fechar essa exclusividade com a Apple. Espero que ao término dessa exclusividade vocês suportem o Samsung Pay (e o Google Pay), pois o @Bradesco já até aumentou meu limite no cartão que está no Samsung Pay.	0.0	0.0		1372.0	369.0	bradesco	itau samsungbrasil bradesco	3
21140	984439782074970115	bradesco	2018-04-12 14:35:08	Daniel F.M	Esses caras ou robôs que produzem estes email's falsos estão com muita falta de coerência...e-mail do @itau com central do @Bradesco kkk https://t.co/CYJFKRPmD7	0.0	0.0		48.0	306.0	bradesco	itau bradesco	2
21367	984364552396697601	bradesco	2018-04-12 09:36:12	Vic	@Bradesco to esperando meu cartão de crédito a quase um mês e meio, até agora NADA! To quase desistindo e indo pro @itau	0.0	0.0		446.0	400.0	bradesco	bradesco itau	2
21451	984272859848675328	bradesco	2018-04-12 03:31:51	Hugo Seiti	"Conclusão final O @bradesco faz seus ""novos clientes"" de troxas,dão informações contraditórias e seus serviços eletrônicos são horríveis como app e páginas na internet com uma interface complicada e poluída. Outros bancos como @bancosantander e @itau tem uma facilidade anos luz a"	0.0	0.0		29.0	29.0	bradesco	bradesco bancosantander itau	3
21618	984213721265393664	bradesco	2018-04-11 23:36:51	isadora	@_fredericolopes @Caixa @BancodoBrasil @Bradesco @itau RAM!!! Pois a minha é baixíssima. ?	0.0	0.0		536.0	266.0	bradesco	fredericolopes caixa bancodobrasil bradesco itau	5
21623	984210493941407745	bradesco	2018-04-11 23:24:02	drake	@sombra97fm @kalef_spfc @Bradesco @itau esse banco laranja aí vive com problema principalmente no app.  fora a tarifa exorbitante pra não fazerem nada	0.0	0.0		34.0	27.0	bradesco	sombra97fm kalef_spfc bradesco itau	4
21652	984198773990678528	bradesco	2018-04-11 22:37:27	Fredson	@isgondim @Caixa @BancodoBrasil @Bradesco Sou fã do @itau mas gosto muito do @Bradesco também, só as taxas do Bradesco que são de rancar o couro	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='559fe09585259001', url='https://api.twitter.com/1.1/geo/id/559fe09585259001.json', place_type='city', name='Palmas', full_name='Palmas, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-48.409304, -10.482253], [-47.7936168, -10.482253], [-47.7936168, -9.749019], [-48.409304, -9.749019]]]), attributes={})	342.0	343.0	bradesco	isgondim caixa bancodobrasil bradesco itau bradesco	6
21669	984189672158060544	bradesco	2018-04-11 22:01:17	Kaio Vinicius	@sombra97fm @kalef_spfc @Bradesco @itau @itau não tenho problemas	0.0	0.0		68.0	948.0	bradesco	sombra97fm kalef_spfc bradesco itau itau	5
21683	984185864774471697	bradesco	2018-04-11 21:46:10	Fabricio	@sombra97fm @Bradesco vai pro @itau , tem taxa pra kct mas funciona legal	0.0	0.0		165.0	176.0	bradesco	sombra97fm bradesco itau	3
21825	984145940432019456	bradesco	2018-04-11 19:07:31	Fabrício Oliveira	@kalef_spfc @sombra97fm @Bradesco @itau Desculpa sou cliente Itaú hoje, e é muito melhor que o Bradesco que ja fui cliente tbm.	0.0	0.0		96.0	430.0	bradesco	kalef_spfc sombra97fm bradesco itau	4
21842	984138984010993667	bradesco	2018-04-11 18:39:52	Kalef João Francisco	@sombra97fm @Bradesco @itau Falou meu amigo . Grato pela atenção . Abraço	0.0	1.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	16322.0	233.0	bradesco	sombra97fm bradesco itau	3
21847	984137966384746501	bradesco	2018-04-11 18:35:50	Kalef João Francisco	@sombra97fm @Bradesco @itau Sou cliente Itaú e acho que precisa melhorar muito , mas muito mesmo, pra poder ser considerado ruim !	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	16322.0	233.0	bradesco	sombra97fm bradesco itau	3
21848	984137248185741320	bradesco	2018-04-11 18:32:59	Sombra	@kalef_spfc @Bradesco Compreendo, mas no @itau tudo funciona de maneira mais fácil. Já tive problemas? Sim, mas nenhum que me deixasse puto	0.0	5.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	262848.0	509.0	bradesco	kalef_spfc bradesco itau	3
21883	984132128375009291	bradesco	2018-04-11 18:12:38	®onattis ™²	@sombra97fm @Bradesco Minha esposa tbm sofre com isso. Com ctz pedi para abrir uma conta no @itau	0.0	0.0		58.0	421.0	bradesco	sombra97fm bradesco itau	3
21921	984128368420548608	bradesco	2018-04-11 17:57:41	Sombra	@Bruno_Lopez @Bradesco @itau Eu já tenho no @itau , mas tenho no @Bradesco também. Por acasos da vida...	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	262848.0	509.0	bradesco	bruno_lopez bradesco itau itau bradesco	5
21933	984127429391339520	bradesco	2018-04-11 17:53:58	Bruno Lopez	@sombra97fm @Bradesco Para Sombra... Vem pro @itau	0.0	0.0		374.0	621.0	bradesco	sombra97fm bradesco itau	3
21963	984122695599165442	bradesco	2018-04-11 17:35:09	Aang Bennington Uzumaki	Acho que o @santander_br, o @itau e o @Bradesco fazem uma disputa pra ver qual deles tem o pior atendimento	0.0	0.0		77.0	109.0	bradesco	santander_br, itau bradesco	3
22019	984102763025129473	bradesco	2018-04-11 16:15:57	Daniel Brito	RT @iaragb: Estão querendo atacar os caixas eletrônicos ??@itauunibanco_ri @Bradesco @bancosantander @banco24horas Atenção ?????? https://t…	7.0	0.0		1359.0	1126.0	bradesco	iaragb: itauunibanco_ri bradesco bancosantander banco24horas	5
22023	984102041634181121	bradesco	2018-04-11 16:13:05	Bianca Gomes	a terrível dúvida entre ficar com cartão c/c @itau ou @Bradesco ????	0.0	0.0		505.0	264.0	bradesco	itau bradesco	2
22171	984061633159933952	bradesco	2018-04-11 13:32:30	Cristiano Souza	@valor_economico Não ha nenhum banqueiro que consiga com uma HP me mostrar o pq da taxa de cheque especial ou cartão de credito. O @BancodoBrasil e @Caixa deveriam diminuir esse custo em 90% e deixar @santander_br @Bradesco @itau se virarem no mercado...	0.0	0.0		21.0	118.0	bradesco	valor_economico bancodobrasil caixa santander_br bradesco itau	6
22224	984047261373140994	bradesco	2018-04-11 12:35:24	Ale Sousa	A mulher sapiens (@dilmabr), não consegue encontrar nem mesmo a bagagem de mão dentro da aeronave conforme vídeo na internet. Como diz @VillaMarcovilla, está medíocre sra, ñ foi só presidente do BR, os principais bancos os apoiaram: @Bradesco e @itau. Onde estaria Luiz C Trabuco? https://t.co/OPOsvuHKoL	0.0	0.0		1020.0	265.0	bradesco	dilmabr), villamarcovilla, bradesco itau	4
22246	984038130687860738	bradesco	2018-04-11 11:59:07	irene matos felix	@iaragb @itauunibanco_ri @Bradesco @bancosantander @banco24horas Estamos com sorte, ele disse que basta serem corajosos . Como sabemos que não são, podemos ficar tranquilos	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='51bf596b82275cad', url='https://api.twitter.com/1.1/geo/id/51bf596b82275cad.json', place_type='city', name='Pelotas', full_name='Pelotas, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-52.6123335, -31.800911], [-52.0554569, -31.800911], [-52.0554569, -31.3218666], [-52.6123335, -31.3218666]]]), attributes={})	775.0	550.0	bradesco	iaragb itauunibanco_ri bradesco bancosantander banco24horas	5
22252	984035090962571271	bradesco	2018-04-11 11:47:02	#GleisiTerrorista #LulaNaCadeia #Bolsonaro2018	@iaragb @Isabellniky @itauunibanco_ri @Bradesco @bancosantander @banco24horas Estão vendo a anarquia em que chegamos ?!?! @policiafederal @MPF_PGR @STF_oficial @exercitooficial @Gen_VillasBoas @GenPauloChagas O tráfico de drogas provavelmente tb está aliado à essas facções criminosas coniventes de cunho político agora querem o poder!!! Acorda Brasil!!!	0.0	0.0		219.0	501.0	bradesco	iaragb isabellniky itauunibanco_ri bradesco bancosantander banco24horas policiafederal mpf_pgr stf_oficial exercitooficial gen_villasboas genpaulochagas	12
22253	984034675353161728	bradesco	2018-04-11 11:45:23	NorrisRanger6	@iaragb @itauunibanco_ri @Bradesco @bancosantander @banco24horas Cadeia no marginal!	0.0	0.0		123.0	141.0	bradesco	iaragb itauunibanco_ri bradesco bancosantander banco24horas	5
22263	984030994993991680	bradesco	2018-04-11 11:30:46	IaraGB?gab.ai ????	Estão querendo atacar os caixas eletrônicos ??@itauunibanco_ri @Bradesco @bancosantander @banco24horas Atenção ?????? https://t.co/u0WR4VFlbp	7.0	8.0		5848.0	4163.0	bradesco	itauunibanco_ri bradesco bancosantander banco24horas	4
22265	984027168371027970	bradesco	2018-04-11 11:15:33	Márcia Almeida Lima	@itau Quando estará disponível para Android? O SamsungPay é utilizado pelo BB, Bradesco, Santander, entre outros.	0.0	1.0		81.0	438.0	bradesco	itau	1
22455	983900459047051265	bradesco	2018-04-11 02:52:04	Mitel Temer	@itau e @Bradesco @AloBradesco vocês serão os alvos desse delinquente. https://t.co/RJoXOJWKOL	0.0	0.0		733.0	1648.0	bradesco	itau bradesco alobradesco	3
22996	983795574850932737	bradesco	2018-04-10 19:55:17	bhaskara	#citecoisasirritantes QUANDO EU TENHO QUE LIGAR P/ @itau @Vivoemrede @Bradesco @skybrasil  E OS ATENDENTES VEEM NA MÁ VONTADE. https://t.co/FcIDrVsQUy	0.0	0.0		878.0	966.0	bradesco	itau vivoemrede bradesco skybrasil	4
23055	983781510452076545	bradesco	2018-04-10 18:59:24	juliano	@godxplan @Bradesco @bancosantander @itau Fora o planejamento das finanças né mano. Sobra até aqueles 100 real mensal (que iria em meses tudo em taxa pra esses lixos) pra pôr num CDBzinho.	0.0	1.0		4708.0	3606.0	bradesco	godxplan bradesco bancosantander itau	4
23139	983765016926195712	bradesco	2018-04-10 17:53:52	Sarah Holanda	@itau to a 1h falando no direct.... e mandei por aqui tb. responde ai!!!! quero fazer uma transferência pra o banco bradesco, mas no app a agencia n tem onde coloca o digito  AG 0225-9  eu coloco 2259 ou 0225 ? ja q n tem o digito no app pra Ag?	0.0	0.0		428.0	312.0	bradesco	itau	1
23156	983759010175356928	bradesco	2018-04-10 17:30:00	Sarah Holanda	@itau quero fazer uma transferência pra o banco @Bradesco , mas no app a agencia n tem onde coloca o digitoex.  AG 0225-9  / ai eu coloco  eu coloco 2259 ou 0225?	0.0	0.0		428.0	312.0	bradesco	itau bradesco	2
23198	983744286075256832	bradesco	2018-04-10 16:31:29	Cliferthon Lucas	Tenho certeza que @meirelles vai enquadrar o @itau @Bradesco @BancodoBrasil @Caixa @HSBC no que tange a juros do cheque e cartão de crédito. É um absurdo isso. Aqui não é uma Nigéria. O Brasil merece respeito.	0.0	0.0		844.0	2359.0	bradesco	meirelles itau bradesco bancodobrasil caixa hsbc	6
23202	983742519082127360	bradesco	2018-04-10 16:24:28	LuísCarlos Magalhães	A taxa Celic bate recorde e @itau e @Bradesco não baixam os juros, porque?! Crédito alternativo é a reposta?!! https://t.co/Lhn8gFn7Wd	0.0	1.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='2f1dc1f53b210c95', url='https://api.twitter.com/1.1/geo/id/2f1dc1f53b210c95.json', place_type='neighborhood', name='Móoca', full_name='Móoca, São Paulo', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.6150916, -23.58209], [-46.5812285, -23.58209], [-46.5812285, -23.544603], [-46.6150916, -23.544603]]]), attributes={})	212.0	212.0	bradesco	itau bradesco	2
23258	983727992450048000	bradesco	2018-04-10 15:26:44	FERNANDA	Pelo segundo dia esse banco merda @Bradesco bloqueou meu cartão! Pago uma tarifa do cão pra acontecer isso? @itau sou 100% vc!	0.0	0.0		5585.0	976.0	bradesco	bradesco itau	2
